Salary,JobInsecurity,JobSatisfaction,Tenure,EmotionalExhaustion,Domain,OrgLevel,Demographics,SupervisorSatisfaction,CareerAdvancement,WorkLifeBalance,OrgAlignment,LaborMarketCondition,Salary_JS,JS_SupS,Tenure_CA,Exhaustion_WLB,CA_Align,Domain_LMC,leave
64968.46,0.37,1,1.99,0.52,Marketing,Entry,Young/Married,3,1,2,3,0,64968.46,3,1.99,1.05,3,Marketing_0,0
66700.11,0.58,4,1.57,0.12,IT,Entry,Mid-Age,3,1,3,3,1,266800.43,12,1.57,0.36,3,IT_1,0
46703.9,0.57,2,6.96,0.36,HR,Mid,Older,4,1,1,3,1,93407.79,8,6.96,0.36,3,HR_1,0
56410,0.46,4,1.02,0.41,Accounting,Mid,Young/Married,4,1,1,3,0,225640,16,1.02,0.41,3,Accounting_0,0
75751.25,0.57,2,5.97,0.23,Finance,Senior,Mid-Age,3,1,3,1,1,151502.5,6,5.97,0.69,1,Finance_1,0
41106.91,0.71,3,1.29,0.7,Product Design,Senior,Mid-Age,1,1,1,3,0,123320.74,3,1.29,0.7,3,Product Design_0,0
104621.04,0.45,3,1.99,0.1,IT,Mid,Young/Single,1,1,2,3,0,313863.12,3,1.99,0.2,3,IT_0,0
57009.8,0.61,4,2.02,0.08,Finance,Mid,Older,2,1,2,2,1,228039.18,8,2.02,0.15,2,Finance_1,0
73754.18,0.55,3,0.6,0.48,Marketing,Mid,Mid-Age,5,0,2,1,1,221262.54,15,0,0.97,0,Marketing_1,0
48857.59,0.48,3,2.91,0.27,IT,Senior,Older,3,1,3,2,0,146572.76,9,2.91,0.81,2,IT_0,0
91838.19,0.35,3,3.36,0.27,Accounting,Mid,Older,5,1,3,2,0,275514.56,15,3.36,0.81,2,Accounting_0,0
72593.26,0.31,4,4.54,0.26,Accounting,Entry,Older,3,1,1,2,0,290373.02,12,4.54,0.26,2,Accounting_0,0
80543.55,0.42,4,3.06,0.3,Finance,Entry,Young/Married,3,1,3,2,1,322174.18,12,3.06,0.89,2,Finance_1,0
55518.3,0.58,5,6.83,0.33,IT,Mid,Young/Single,3,1,1,2,1,277591.48,15,6.83,0.33,2,IT_1,0
36233.38,0.49,4,4.59,0.4,IT,Senior,Young/Married,2,1,3,2,1,144933.53,8,4.59,1.21,2,IT_1,0
69126.6,0.32,5,0.96,0.54,Product Design,Entry,Mid-Age,2,1,2,2,1,345632.98,10,0.96,1.08,2,Product Design_1,0
47279.41,0.28,1,2.63,0.24,Accounting,Entry,Young/Single,5,1,3,2,0,47279.41,5,2.63,0.71,2,Accounting_0,0
57818.7,0.61,5,3.73,0.26,Accounting,Executive,Young/Single,5,1,3,3,1,289093.48,25,3.73,0.77,3,Accounting_1,0
41965.21,0.47,3,2.17,0.28,Product Design,Senior,Young/Married,5,0,1,2,1,125895.62,15,0,0.28,0,Product Design_1,0
79312.9,0.48,2,8.18,0.29,Accounting,Entry,Mid-Age,3,0,3,2,1,158625.79,6,0,0.87,0,Accounting_1,0
54512.86,0.42,1,0.77,0.47,HR,Mid,Mid-Age,3,1,3,3,0,54512.86,3,0.77,1.42,3,HR_0,0
61074.25,0.41,4,4.45,0.32,Product Design,Entry,Young/Single,4,1,3,3,1,244297.01,16,4.45,0.95,3,Product Design_1,0
64866.83,0.58,2,8.88,0.14,HR,Senior,Mid-Age,2,0,2,2,1,129733.65,4,0,0.29,0,HR_1,0
62290.98,0.35,3,8.27,0.4,Product Design,Mid,Mid-Age,5,1,3,3,1,186872.94,15,8.27,1.19,3,Product Design_1,0
43248.17,0.33,5,4.46,0.24,Product Design,Senior,Young/Single,2,1,2,3,0,216240.87,10,4.46,0.49,3,Product Design_0,0
56468.75,0.59,3,8.27,0.29,Accounting,Mid,Older,1,1,2,1,1,169406.24,3,8.27,0.58,1,Accounting_1,0
68149.92,0.59,1,1.92,0.28,HR,Mid,Mid-Age,3,1,3,3,1,68149.92,3,1.92,0.83,3,HR_1,0
119449.91,0.35,4,0.05,0.24,IT,Senior,Mid-Age,1,1,2,3,1,477799.65,4,0.05,0.48,3,IT_1,0
49529.71,0.56,4,3.75,0.1,Accounting,Senior,Young/Single,4,1,1,3,0,198118.83,16,3.75,0.1,3,Accounting_0,0
110714.12,0.14,3,2.16,0.25,IT,Mid,Older,3,1,3,2,1,332142.35,9,2.16,0.74,2,IT_1,0
36829.72,0.49,1,9.26,0.2,Finance,Senior,Young/Single,3,1,2,3,0,36829.72,3,9.26,0.4,3,Finance_0,0
74010.21,0.64,4,1.7,0.21,IT,Senior,Older,4,1,3,3,0,296040.83,16,1.7,0.64,3,IT_0,0
45513.37,0.22,4,3.83,0.17,Finance,Entry,Young/Single,5,1,3,3,0,182053.49,20,3.83,0.5,3,Finance_0,0
48559.45,0.35,2,2.51,0.27,Accounting,Entry,Mid-Age,3,1,3,2,1,97118.91,6,2.51,0.8,2,Accounting_1,0
64996.41,0.53,3,6.53,0.27,Finance,Entry,Young/Married,3,1,3,3,1,194989.24,9,6.53,0.82,3,Finance_1,0
50423.61,0.45,3,3.5,0.33,Marketing,Executive,Young/Married,2,1,1,3,1,151270.83,6,3.5,0.33,3,Marketing_1,0
65304.14,0.21,4,8.75,0.25,Product Design,Entry,Young/Single,1,1,3,3,1,261216.57,4,8.75,0.76,3,Product Design_1,0
40229.42,0.56,1,2.02,0.12,IT,Mid,Young/Single,3,1,2,1,1,40229.42,3,2.02,0.23,1,IT_1,0
85906.15,0.37,3,5.09,0.35,IT,Mid,Young/Single,2,0,3,3,0,257718.46,6,0,1.06,0,IT_0,0
41747.8,0.48,2,8.3,0.18,Accounting,Mid,Young/Married,5,1,2,2,0,83495.6,10,8.3,0.36,2,Accounting_0,0
55411.67,0.78,2,5.83,0.31,IT,Senior,Older,3,1,1,2,1,110823.35,6,5.83,0.31,2,IT_1,0
54552.12,0.68,4,4.09,0.52,HR,Senior,Mid-Age,4,1,2,1,1,218208.49,16,4.09,1.04,1,HR_1,0
84296.4,0.4,2,11.22,0.34,HR,Entry,Young/Single,4,1,2,2,1,168592.8,8,11.22,0.68,2,HR_1,0
39659.5,0.72,3,3.13,0.04,IT,Mid,Older,1,1,3,3,1,118978.5,3,3.13,0.11,3,IT_1,0
84140.93,0.51,4,2.65,0.24,Product Design,Executive,Older,3,1,3,3,0,336563.72,12,2.65,0.71,3,Product Design_0,0
77212.9,0.43,2,7.46,0.28,HR,Mid,Young/Single,4,1,1,1,0,154425.8,8,7.46,0.28,1,HR_0,0
55337.77,0.66,3,3.71,0.07,Marketing,Mid,Mid-Age,5,1,3,2,0,166013.31,15,3.71,0.22,2,Marketing_0,0
68341.28,0.44,3,5.8,0.04,Marketing,Executive,Young/Single,3,1,3,3,1,205023.83,9,5.8,0.12,3,Marketing_1,0
63650.32,0.36,3,2.86,0.13,Marketing,Executive,Older,3,1,2,2,1,190950.97,9,2.86,0.25,2,Marketing_1,0
50543.53,0.61,5,4.1,0.11,Marketing,Senior,Older,5,1,1,2,1,252717.66,25,4.1,0.11,2,Marketing_1,0
73849.69,0.61,4,4.29,0.47,IT,Senior,Mid-Age,3,1,1,2,1,295398.77,12,4.29,0.47,2,IT_1,0
81213.67,0.45,4,0.65,0.3,IT,Mid,Young/Single,4,1,2,2,1,324854.69,16,0.65,0.61,2,IT_1,0
63339.68,0.46,3,4.25,0.21,HR,Mid,Mid-Age,2,1,3,1,1,190019.05,6,4.25,0.64,1,HR_1,0
66403.46,0.39,3,7.5,0.26,Marketing,Executive,Older,4,1,2,2,1,199210.37,12,7.5,0.52,2,Marketing_1,0
41528.94,0.45,4,4.13,0.14,Accounting,Senior,Young/Single,2,0,3,3,0,166115.75,8,0,0.41,0,Accounting_0,0
94700.34,0.48,3,0.48,0.48,HR,Senior,Young/Single,4,1,2,1,1,284101.02,12,0.48,0.95,1,HR_1,0
40674.48,0.57,3,2.17,0.24,Finance,Entry,Mid-Age,5,1,1,2,0,122023.43,15,2.17,0.24,2,Finance_0,0
78286.53,0.42,4,5.88,0.4,Finance,Senior,Young/Single,1,0,2,2,0,313146.13,4,0,0.8,0,Finance_0,0
46341.82,0.57,3,5.38,0.2,HR,Entry,Older,5,1,2,3,0,139025.46,15,5.38,0.39,3,HR_0,0
63811.19,0.45,2,1.77,0.51,Accounting,Senior,Young/Married,3,1,3,2,0,127622.37,6,1.77,1.54,2,Accounting_0,0
40421.25,0.4,3,8.89,0.32,Marketing,Mid,Young/Single,1,1,2,2,1,121263.76,3,8.89,0.64,2,Marketing_1,0
123378.83,0.59,2,0.59,0.24,Finance,Executive,Mid-Age,5,1,1,3,1,246757.66,10,0.59,0.24,3,Finance_1,0
55316.62,0.49,4,0.85,0.47,Product Design,Entry,Older,2,1,3,2,0,221266.47,8,0.85,1.4,2,Product Design_0,0
84394.97,0.5,3,0.16,0.39,Accounting,Mid,Young/Single,1,1,3,3,0,253184.9,3,0.16,1.18,3,Accounting_0,0
49271.3,0.47,5,4.46,0.48,Product Design,Senior,Older,4,1,2,3,1,246356.5,20,4.46,0.96,3,Product Design_1,0
53685.61,0.53,5,4.83,0.33,IT,Executive,Young/Single,3,0,3,1,0,268428.03,15,0,1,0,IT_0,0
59062.55,0.48,2,1.41,0.55,Accounting,Senior,Older,2,1,3,3,1,118125.1,4,1.41,1.65,3,Accounting_1,0
49891.24,0.87,3,5.97,0.33,Accounting,Senior,Older,4,1,2,2,0,149673.73,12,5.97,0.66,2,Accounting_0,0
40442.49,0.39,5,3.48,0.22,Product Design,Senior,Older,5,1,2,2,0,202212.47,25,3.48,0.43,2,Product Design_0,0
52764.62,0.47,2,8.75,0.08,IT,Senior,Older,3,0,2,3,0,105529.25,6,0,0.16,0,IT_0,0
71431.15,0.62,1,1.05,0.28,Finance,Mid,Mid-Age,4,1,1,3,1,71431.15,4,1.05,0.28,3,Finance_1,0
33109.4,0.48,2,1.22,0.26,HR,Mid,Young/Single,3,1,2,1,1,66218.81,6,1.22,0.53,1,HR_1,0
109562.31,0.48,2,0.55,0.3,Marketing,Senior,Mid-Age,3,1,2,3,1,219124.63,6,0.55,0.6,3,Marketing_1,0
38127.66,0.43,1,1.6,0.05,Accounting,Mid,Young/Married,3,1,2,3,0,38127.66,3,1.6,0.1,3,Accounting_0,0
61174.26,0.6,2,6.81,0.05,IT,Executive,Young/Married,2,1,3,3,1,122348.52,4,6.81,0.14,3,IT_1,0
53221.12,0.51,3,1.35,0.22,Accounting,Mid,Mid-Age,4,0,2,3,0,159663.37,12,0,0.44,0,Accounting_0,0
85055.94,0.41,3,1.63,0.42,HR,Senior,Older,5,1,1,3,1,255167.82,15,1.63,0.42,3,HR_1,0
68568.25,0.36,2,2.87,0.77,Accounting,Mid,Older,3,0,3,3,0,137136.51,6,0,2.32,0,Accounting_0,0
64082.96,0.25,4,2.71,0.1,Accounting,Mid,Mid-Age,4,1,1,3,1,256331.82,16,2.71,0.1,3,Accounting_1,0
50529.97,0.49,3,4.33,0.14,HR,Mid,Older,4,1,3,2,1,151589.9,12,4.33,0.41,2,HR_1,0
51029.04,0.26,4,6.82,0.25,Accounting,Entry,Young/Single,2,1,2,2,1,204116.15,8,6.82,0.49,2,Accounting_1,0
116633.58,0.78,3,6.02,0.18,HR,Entry,Older,5,1,2,3,1,349900.74,15,6.02,0.35,3,HR_1,0
30666.4,0.54,3,1.98,0.25,Product Design,Mid,Mid-Age,2,0,2,1,1,91999.2,6,0,0.5,0,Product Design_1,0
100851.62,0.49,1,1.28,0.39,Finance,Entry,Mid-Age,4,1,3,1,1,100851.62,4,1.28,1.18,1,Finance_1,0
46104.23,0.46,4,2.18,0.12,Marketing,Senior,Young/Single,3,0,3,2,0,184416.93,12,0,0.37,0,Marketing_0,0
75081.66,0.21,3,4.08,0.6,HR,Mid,Young/Single,5,0,3,3,1,225244.99,15,0,1.8,0,HR_1,0
74447.76,0.67,4,2.93,0.07,HR,Mid,Mid-Age,2,1,3,2,0,297791.03,8,2.93,0.2,2,HR_0,0
86143.44,0.2,3,4.12,0.2,HR,Entry,Young/Married,2,1,2,2,0,258430.31,6,4.12,0.4,2,HR_0,0
44251.56,0.63,1,5.84,0.45,HR,Entry,Mid-Age,3,0,3,3,1,44251.56,3,0,1.36,0,HR_1,0
80860.7,0.65,4,4.25,0.1,Finance,Executive,Young/Married,3,1,1,2,0,323442.81,12,4.25,0.1,2,Finance_0,0
65233.41,0.17,1,4.44,0.5,Product Design,Mid,Young/Married,2,1,2,1,1,65233.41,2,4.44,1,1,Product Design_1,0
85664.65,0.42,2,10.65,0.13,Finance,Entry,Young/Married,2,0,2,2,0,171329.3,4,0,0.26,0,Finance_0,0
72003.7,0.45,3,7.76,0.34,Marketing,Mid,Young/Married,2,1,1,2,1,216011.09,6,7.76,0.34,2,Marketing_1,0
59692.23,0.61,2,5.04,0.13,Product Design,Mid,Young/Single,2,0,2,2,1,119384.46,4,0,0.27,0,Product Design_1,0
37052.57,0.36,3,2.63,0.31,Finance,Entry,Young/Single,4,1,3,2,0,111157.71,12,2.63,0.93,2,Finance_0,0
49905.75,0.35,2,5.24,0.26,Product Design,Executive,Mid-Age,1,0,1,3,1,99811.5,2,0,0.26,0,Product Design_1,0
40207.2,0.36,3,2.97,0.2,Accounting,Entry,Older,4,1,2,3,1,120621.59,12,2.97,0.41,3,Accounting_1,0
59437.88,0.59,3,2.87,0.15,Marketing,Executive,Mid-Age,3,0,2,2,1,178313.65,9,0,0.3,0,Marketing_1,0
36266.19,0.55,1,4.4,0.38,Product Design,Entry,Mid-Age,3,1,3,3,0,36266.19,3,4.4,1.14,3,Product Design_0,0
41784.45,0.52,5,8.41,0.3,IT,Senior,Young/Single,4,1,3,1,0,208922.25,20,8.41,0.91,1,IT_0,0
103458.53,0.14,4,0.75,0.21,Accounting,Senior,Mid-Age,2,1,3,3,1,413834.13,8,0.75,0.62,3,Accounting_1,0
54318.28,0.45,1,5.61,0.31,Accounting,Entry,Young/Single,5,1,3,1,0,54318.28,5,5.61,0.92,1,Accounting_0,0
49454.84,0.61,4,5.29,0.11,Finance,Mid,Young/Single,2,1,1,1,0,197819.38,8,5.29,0.11,1,Finance_0,0
52630.96,0.4,3,2.34,0.53,IT,Entry,Young/Married,2,0,3,3,1,157892.88,6,0,1.6,0,IT_1,0
82477.42,0.65,3,4.45,0.18,Accounting,Entry,Young/Single,3,1,1,2,1,247432.26,9,4.45,0.18,2,Accounting_1,0
30688.67,0.45,4,2.68,0.03,HR,Entry,Mid-Age,5,0,1,2,1,122754.67,20,0,0.03,0,HR_1,0
76104.23,0.64,3,2.92,0.3,Accounting,Entry,Mid-Age,4,1,2,2,0,228312.7,12,2.92,0.6,2,Accounting_0,0
54023.34,0.25,3,0.11,0.26,IT,Senior,Mid-Age,1,0,2,2,0,162070.03,3,0,0.53,0,IT_0,0
25386.68,0.13,4,1.93,0.41,IT,Mid,Young/Single,3,1,3,2,1,101546.71,12,1.93,1.22,2,IT_1,0
143152,0.28,3,2.53,0.03,Accounting,Senior,Older,3,1,2,2,1,429456,9,2.53,0.05,2,Accounting_1,0
41358,0.6,4,3.87,0.53,Accounting,Executive,Young/Single,4,1,3,3,1,165432.01,16,3.87,1.6,3,Accounting_1,0
62062.06,0.37,4,1.21,0.2,IT,Mid,Older,3,1,2,3,1,248248.24,12,1.21,0.4,3,IT_1,0
49410.58,0.66,5,3.09,0.22,HR,Entry,Young/Married,4,1,3,2,0,247052.92,20,3.09,0.67,2,HR_0,0
106092.13,0.49,3,4.04,0.17,Accounting,Mid,Young/Single,1,1,2,1,1,318276.39,3,4.04,0.34,1,Accounting_1,0
67200.47,0.34,1,1.35,0.14,IT,Senior,Young/Married,3,1,2,2,1,67200.47,3,1.35,0.27,2,IT_1,0
52397.46,0.61,3,10.89,0.19,Product Design,Senior,Mid-Age,4,1,3,1,1,157192.37,12,10.89,0.57,1,Product Design_1,0
128706.39,0.58,1,10.67,0.44,Accounting,Senior,Mid-Age,3,1,3,2,1,128706.39,3,10.67,1.32,2,Accounting_1,0
112460.46,0.49,3,1.22,0.21,HR,Senior,Young/Married,5,0,1,2,0,337381.39,15,0,0.21,0,HR_0,0
62444.76,0.35,3,3.04,0.28,Accounting,Mid,Young/Single,4,1,1,3,1,187334.29,12,3.04,0.28,3,Accounting_1,0
46191.12,0.77,2,1.4,0.2,Accounting,Entry,Young/Married,3,1,2,3,0,92382.24,6,1.4,0.41,3,Accounting_0,0
41696.37,0.52,4,4.16,0.09,Finance,Senior,Mid-Age,3,1,3,3,0,166785.48,12,4.16,0.27,3,Finance_0,0
69657.73,0.56,5,1.76,0.17,Accounting,Senior,Young/Single,3,1,1,2,1,348288.63,15,1.76,0.17,2,Accounting_1,0
92516.94,0.41,2,3.38,0.39,HR,Entry,Young/Single,3,0,2,2,1,185033.88,6,0,0.78,0,HR_1,0
74140.36,0.62,4,3.81,0.51,HR,Mid,Older,4,1,2,3,1,296561.43,16,3.81,1.01,3,HR_1,0
58164.16,0.65,2,6.52,0.44,Product Design,Entry,Mid-Age,5,1,2,1,1,116328.33,10,6.52,0.87,1,Product Design_1,0
46990.24,0.45,3,4.05,0.08,HR,Senior,Young/Single,2,1,3,2,1,140970.71,6,4.05,0.25,2,HR_1,0
57961.52,0.61,4,3.62,0.16,Product Design,Entry,Young/Married,3,1,1,3,1,231846.09,12,3.62,0.16,3,Product Design_1,0
53363.95,0.73,4,4.22,0.08,Marketing,Mid,Young/Single,3,1,2,3,0,213455.8,12,4.22,0.16,3,Marketing_0,0
72684.59,0.69,3,3.98,0.27,Product Design,Mid,Young/Single,3,0,1,2,1,218053.76,9,0,0.27,0,Product Design_1,0
66540.51,0.55,3,0.94,0.27,Accounting,Senior,Young/Single,2,1,1,1,0,199621.53,6,0.94,0.27,1,Accounting_0,0
65473.78,0.48,3,2.54,0.29,HR,Mid,Older,2,0,1,3,1,196421.35,6,0,0.29,0,HR_1,0
57986.27,0.71,3,1.44,0.38,HR,Senior,Mid-Age,2,1,1,3,1,173958.8,6,1.44,0.38,3,HR_1,0
74688.02,0.73,3,3.97,0.37,Accounting,Mid,Young/Married,5,0,3,2,0,224064.07,15,0,1.1,0,Accounting_0,0
44210.23,0.62,4,2.87,0.36,Product Design,Executive,Mid-Age,1,1,1,2,1,176840.91,4,2.87,0.36,2,Product Design_1,0
75429.69,0.42,3,8.61,0.37,IT,Mid,Older,3,1,2,3,1,226289.08,9,8.61,0.73,3,IT_1,0
43060.41,0.34,4,4.54,0.4,IT,Senior,Young/Married,2,1,2,2,0,172241.62,8,4.54,0.8,2,IT_0,0
55609.37,0.55,3,6.52,0.32,IT,Entry,Young/Single,5,1,3,2,1,166828.1,15,6.52,0.95,2,IT_1,0
97531.73,0.72,1,2.55,0.1,Finance,Entry,Young/Single,3,1,1,2,0,97531.73,3,2.55,0.1,2,Finance_0,0
51275.34,0.35,3,2.28,0.06,IT,Mid,Young/Single,4,1,3,1,1,153826.01,12,2.28,0.18,1,IT_1,0
57192.34,0.48,2,5.92,0.11,HR,Mid,Young/Married,3,1,3,3,0,114384.67,6,5.92,0.32,3,HR_0,0
61430.3,0.49,3,2.95,0.62,Marketing,Senior,Young/Single,3,0,2,3,1,184290.9,9,0,1.25,0,Marketing_1,0
58236.48,0.77,1,6.8,0.44,Product Design,Senior,Mid-Age,4,0,3,3,1,58236.48,4,0,1.32,0,Product Design_1,0
89473.68,0.55,3,6.68,0.57,IT,Entry,Mid-Age,2,1,2,3,0,268421.05,6,6.68,1.15,3,IT_0,0
52397.21,0.38,2,4.22,0.34,Finance,Senior,Young/Married,4,1,2,2,1,104794.43,8,4.22,0.69,2,Finance_1,0
58432.83,0.48,4,1.8,0.55,IT,Senior,Mid-Age,4,1,3,1,0,233731.32,16,1.8,1.66,1,IT_0,0
41221.05,0.45,4,3.93,0.23,Finance,Mid,Young/Single,1,0,2,2,1,164884.19,4,0,0.47,0,Finance_1,0
60254.77,0.78,3,1.11,0.21,IT,Mid,Young/Single,3,1,2,1,0,180764.31,9,1.11,0.43,1,IT_0,0
57560.45,0.71,1,3,0.24,Product Design,Entry,Mid-Age,2,1,2,3,1,57560.45,2,3,0.49,3,Product Design_1,0
106828.6,0.62,4,1.18,0.31,HR,Mid,Young/Married,3,0,1,2,1,427314.4,12,0,0.31,0,HR_1,0
46964.97,0.58,2,4.77,0.42,HR,Mid,Older,3,1,2,3,1,93929.94,6,4.77,0.84,3,HR_1,0
114251.27,0.45,3,4.58,0.46,Finance,Mid,Mid-Age,3,1,1,3,1,342753.81,9,4.58,0.46,3,Finance_1,0
65517.55,0.49,3,7.81,0.22,Accounting,Mid,Young/Single,4,0,3,3,0,196552.64,12,0,0.65,0,Accounting_0,0
71405.97,0.59,4,1.05,0.3,IT,Senior,Young/Single,2,1,2,3,0,285623.89,8,1.05,0.59,3,IT_0,0
61151.44,0.49,4,4.03,0.29,Product Design,Mid,Older,5,0,2,3,1,244605.75,20,0,0.58,0,Product Design_1,0
47228.14,0.51,2,17.61,0.21,IT,Mid,Young/Single,5,1,3,3,1,94456.28,10,17.61,0.64,3,IT_1,0
63347.58,0.51,3,1.04,0.32,Product Design,Mid,Mid-Age,3,1,2,1,1,190042.73,9,1.04,0.63,1,Product Design_1,0
81119.82,0.63,4,10.22,0.49,Finance,Mid,Young/Single,4,1,2,2,1,324479.29,16,10.22,0.98,2,Finance_1,0
50729.13,0.65,4,3.43,0.27,Product Design,Executive,Older,4,1,1,2,0,202916.53,16,3.43,0.27,2,Product Design_0,0
58637.52,0.17,2,2.35,0.21,HR,Entry,Mid-Age,3,0,3,3,0,117275.03,6,0,0.62,0,HR_0,0
50752.64,0.35,1,0.99,0.18,Accounting,Mid,Young/Married,3,1,2,2,1,50752.64,3,0.99,0.35,2,Accounting_1,0
43337.45,0.53,3,18.12,0.1,HR,Entry,Older,4,1,2,3,1,130012.35,12,18.12,0.19,3,HR_1,0
45763.78,0.32,4,5.61,0.34,Product Design,Mid,Mid-Age,3,1,2,1,1,183055.13,12,5.61,0.68,1,Product Design_1,0
109581.05,0.42,1,5.33,0.48,HR,Entry,Mid-Age,5,0,2,3,0,109581.05,5,0,0.96,0,HR_0,0
57823.84,0.44,1,7.23,0.39,Accounting,Entry,Mid-Age,3,1,2,2,1,57823.84,3,7.23,0.79,2,Accounting_1,0
48311.89,0.41,5,4.06,0.31,HR,Entry,Young/Single,5,0,2,3,1,241559.43,25,0,0.61,0,HR_1,0
89801.34,0.36,3,7.91,0.13,Product Design,Entry,Older,5,1,2,2,1,269404.03,15,7.91,0.26,2,Product Design_1,0
59846.74,0.63,2,7.33,0.13,Marketing,Senior,Young/Single,4,1,3,2,0,119693.47,8,7.33,0.38,2,Marketing_0,0
68064.14,0.63,2,5.9,0.07,IT,Entry,Young/Single,5,0,3,3,1,136128.27,10,0,0.22,0,IT_1,0
44291.69,0.56,5,4.1,0.41,Finance,Entry,Mid-Age,5,0,2,3,0,221458.45,25,0,0.83,0,Finance_0,0
48565.52,0.53,2,4.79,0.32,Finance,Mid,Young/Single,3,0,2,3,0,97131.04,6,0,0.65,0,Finance_0,0
33180.85,0.37,2,2.93,0.22,Accounting,Mid,Older,4,0,3,2,0,66361.71,8,0,0.67,0,Accounting_0,0
49190.5,0.24,4,3.29,0.36,Product Design,Mid,Young/Married,1,1,3,1,0,196761.99,4,3.29,1.08,1,Product Design_0,0
70575.69,0.6,2,8.09,0.45,IT,Entry,Young/Married,2,1,3,3,0,141151.38,4,8.09,1.34,3,IT_0,0
60078.87,0.36,5,2.79,0.29,Finance,Mid,Young/Single,5,1,1,3,0,300394.36,25,2.79,0.29,3,Finance_0,0
114808.84,0.59,3,2.83,0.4,Finance,Mid,Older,2,1,2,2,1,344426.51,6,2.83,0.79,2,Finance_1,0
46113.84,0.75,5,2.34,0.19,HR,Senior,Young/Married,3,0,2,3,0,230569.22,15,0,0.39,0,HR_0,0
86143.78,0.28,3,3.43,0.58,HR,Entry,Young/Single,5,1,1,1,0,258431.35,15,3.43,0.58,1,HR_0,0
72104.34,0.39,3,8.99,0.41,IT,Entry,Young/Single,4,1,2,2,1,216313.01,12,8.99,0.82,2,IT_1,0
60943.62,0.65,3,5.03,0.54,Product Design,Senior,Young/Single,4,1,2,2,1,182830.87,12,5.03,1.08,2,Product Design_1,0
61959.45,0.6,3,2.6,0.22,IT,Mid,Young/Single,2,1,1,3,1,185878.34,6,2.6,0.22,3,IT_1,0
34503.35,0.32,3,8.91,0.09,HR,Mid,Older,4,1,2,2,1,103510.06,12,8.91,0.17,2,HR_1,0
61621.82,0.47,1,8.25,0.2,Product Design,Mid,Young/Single,4,1,3,3,1,61621.82,4,8.25,0.6,3,Product Design_1,0
46165.07,0.64,3,5.72,0.47,HR,Entry,Older,1,1,3,2,1,138495.2,3,5.72,1.42,2,HR_1,0
39212.8,0.47,2,7.12,0.44,Finance,Senior,Mid-Age,2,1,3,1,1,78425.6,4,7.12,1.32,1,Finance_1,0
42589.54,0.53,4,0.3,0.27,Accounting,Senior,Mid-Age,4,1,1,3,0,170358.18,16,0.3,0.27,3,Accounting_0,0
44624.54,0.54,4,4.04,0.07,Finance,Entry,Older,4,1,2,2,1,178498.15,16,4.04,0.13,2,Finance_1,0
80103.07,0.21,4,4.54,0.17,IT,Entry,Mid-Age,3,1,2,2,0,320412.26,12,4.54,0.33,2,IT_0,0
66011.42,0.35,3,3.05,0.02,Marketing,Senior,Older,3,1,2,3,0,198034.27,9,3.05,0.03,3,Marketing_0,0
84251.32,0.81,3,0.93,0.25,Accounting,Entry,Mid-Age,2,1,2,2,0,252753.96,6,0.93,0.51,2,Accounting_0,0
45603.37,0.43,3,5.84,0.36,Product Design,Entry,Young/Married,3,1,2,3,0,136810.12,9,5.84,0.72,3,Product Design_0,0
76187.49,0.71,4,1.3,0.23,Product Design,Entry,Older,1,1,2,2,0,304749.96,4,1.3,0.45,2,Product Design_0,0
35727.63,0.72,4,7.57,0.28,Finance,Entry,Young/Single,4,0,2,3,0,142910.51,16,0,0.56,0,Finance_0,0
60782.82,0.52,3,1.31,0.38,HR,Mid,Mid-Age,4,1,3,1,0,182348.45,12,1.31,1.13,1,HR_0,0
44890.48,0.4,2,2.96,0.41,Accounting,Senior,Young/Married,1,1,2,3,1,89780.97,2,2.96,0.82,3,Accounting_1,0
35316.97,0.53,1,3.92,0.32,HR,Senior,Young/Married,2,1,3,3,0,35316.97,2,3.92,0.97,3,HR_0,0
80058.33,0.71,3,1.98,0.55,Finance,Mid,Mid-Age,4,1,2,1,1,240175,12,1.98,1.11,1,Finance_1,0
48807.18,0.63,3,1.8,0.26,Product Design,Entry,Young/Single,5,1,2,3,1,146421.55,15,1.8,0.51,3,Product Design_1,0
38553.62,0.48,5,5.23,0.55,Finance,Mid,Mid-Age,5,1,2,2,0,192768.09,25,5.23,1.1,2,Finance_0,0
76548.74,0.56,3,0.43,0.22,IT,Mid,Young/Single,4,0,2,2,1,229646.21,12,0,0.45,0,IT_1,0
116876.52,0.45,1,0.99,0.37,HR,Mid,Young/Single,3,1,1,2,0,116876.52,3,0.99,0.37,2,HR_0,0
92526.81,0.51,3,1.77,0.04,Finance,Senior,Older,2,1,2,1,1,277580.43,6,1.77,0.08,1,Finance_1,0
57211.24,0.54,3,0.46,0.23,IT,Entry,Young/Single,2,0,1,2,1,171633.72,6,0,0.23,0,IT_1,0
65067.86,0.63,3,1.31,0.4,Finance,Mid,Young/Single,3,1,3,1,0,195203.58,9,1.31,1.19,1,Finance_0,0
47768.36,0.56,3,3.4,0.26,Accounting,Executive,Young/Single,4,1,2,3,1,143305.07,12,3.4,0.52,3,Accounting_1,0
40626.26,0.61,4,1.24,0.35,IT,Executive,Mid-Age,4,1,1,1,1,162505.02,16,1.24,0.35,1,IT_1,0
